#Processos distribuídos e redistribuídos por OJ no 1º grau  detalhado
#Data Final: 24/07/2026; Indicador de Distribuição: NÃO PREENCHIDO; Órgão Julgador: NÃO PREENCHIDO; Município: NÃO PREENCHIDO; Data Inicial: 24/07/2026; Classe Processual: NÃO PREENCHIDO

#Total de registros: 653
#Relatório gerado em: 27 de jul. de 2026 10:47:38

#Processo;Indicador;Municipío Sede;Órgão Julgador;Classe Judicial;Data
0000597-41.2026.5.12.0052;Recebido Por Distribuição - Sorteio;TIMBO;VARA DO TRABALHO DE TIMBÓ;Ação Trabalhista - Rito Ordinário;24/07/2026 07:55:47
0001256-41.2026.5.12.0055;Recebido Por Distribuição - Sorteio;CRICIUMA;3ª VARA DO TRABALHO DE CRICIÚMA;Ação Trabalhista - Rito Ordinário;24/07/2026 08:06:47
0000936-41.2026.5.12.0006;Recebido Por Distribuição - Sorteio;TUBARAO;1ª VARA DO TRABALHO DE TUBARÃO;Ação Trabalhista - Rito Ordinário;24/07/2026 08:17:01
0001767-27.2026.5.12.0059;Recebido Por Distribuição - Sorteio;PALHOCA;VARA DO TRABALHO DE PALHOÇA;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 08:36:11
0001743-04.2026.5.12.0025;Recebido Por Distribuição - Sorteio;XANXERE;VARA DO TRABALHO DE XANXERÊ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 08:36:51
0000598-26.2026.5.12.0052;Recebido Por Distribuição - Sorteio;TIMBO;VARA DO TRABALHO DE TIMBÓ;Ação Trabalhista - Rito Ordinário;24/07/2026 08:43:12
0001102-58.2026.5.12.0011;Recebido Por Distribuição - Sorteio;RIO DO SUL;1ª VARA DO TRABALHO DE RIO DO SUL;Ação Trabalhista - Rito Ordinário;24/07/2026 08:44:11
0001607-95.2026.5.12.0028;Recebido Por Distribuição - Sorteio;JOINVILLE;3ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 08:50:57
0001255-31.2026.5.12.0031;Recebido Por Distribuição - Sorteio;SAO JOSE;1ª VARA DO TRABALHO SÃO JOSÉ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 08:59:02
0001899-93.2026.5.12.0056;Recebido Por Distribuição - Sorteio;NAVEGANTES;VARA DO TRABALHO DE NAVEGANTES;Ação Trabalhista - Rito Ordinário;24/07/2026 09:08:35
0000877-51.2026.5.12.0039;Recebido Por Distribuição - Sorteio;BLUMENAU;3ª VARA DO TRABALHO DE BLUMENAU;Ação Trabalhista - Rito Ordinário;24/07/2026 09:10:40
0001744-86.2026.5.12.0025;Recebido Por Distribuição - Sorteio;XANXERE;VARA DO TRABALHO DE XANXERÊ;Ação Trabalhista - Rito Ordinário;24/07/2026 09:15:25
0001640-24.2026.5.12.0016;Recebido Por Distribuição - Sorteio;JOINVILLE;2ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:18:28
0000937-26.2026.5.12.0006;Recebido Por Distribuição - Sorteio;TUBARAO;1ª VARA DO TRABALHO DE TUBARÃO;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:20:49
0001266-76.2026.5.12.0058;Recebido Por Distribuição - Sorteio;CHAPECO;4ª VARA DO TRABALHO DE CHAPECÓ;Ação Trabalhista - Rito Ordinário;24/07/2026 09:23:43
0001240-95.2026.5.12.0020;Recebido Por Distribuição - Sorteio;VIDEIRA;VARA DO TRABALHO DE VIDEIRA;Ação Trabalhista - Rito Ordinário;24/07/2026 09:23:51
0001345-94.2026.5.12.0045;Recebido Por Distribuição - Sorteio;BALNEARIO CAMBORIU;2ª VARA DO TRABALHO DE BALNEÁRIO CAMBORIÚ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:27:56
0000938-11.2026.5.12.0006;Recebido Por Distribuição - Sorteio;TUBARAO;1ª VARA DO TRABALHO DE TUBARÃO;Ação Trabalhista - Rito Ordinário;24/07/2026 09:32:17
0001825-65.2026.5.12.0015;Recebido Por Distribuição - Sorteio;SAO MIGUEL DO OESTE;VARA DO TRABALHO DE SÃO MIGUEL DO OESTE;Ação Trabalhista - Rito Ordinário;24/07/2026 09:32:32
0000860-78.2026.5.12.0018;Recebido Por Distribuição - Sorteio;BLUMENAU;2ª VARA DO TRABALHO DE BLUMENAU;Consignação em Pagamento;24/07/2026 09:33:02
0001275-19.2026.5.12.0032;Recebido Por Distribuição - Sorteio;SAO JOSE;2ª VARA DO TRABALHO SÃO JOSÉ;Ação Trabalhista - Rito Ordinário;24/07/2026 09:36:42
0001522-30.2026.5.12.0022;Recebido Por Distribuição - Sorteio;ITAJAI;2ª VARA DO TRABALHO DE ITAJAÍ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:40:32
0001276-04.2026.5.12.0032;Recebido Por Distribuição - Sorteio;SAO JOSE;2ª VARA DO TRABALHO SÃO JOSÉ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:41:06
0001608-55.2026.5.12.0004;Recebido Por Distribuição - Sorteio;JOINVILLE;1ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:41:52
0001161-04.2026.5.12.0025;Recebido Por Redistribuição - Sorteio;CHAPECO;4ª VARA DO TRABALHO DE CHAPECÓ;Ação Trabalhista - Rito Ordinário;24/07/2026 09:42:25
0001161-04.2026.5.12.0025;Restituído Por Redistribuição;XANXERE;VARA DO TRABALHO DE XANXERÊ;Ação Trabalhista - Rito Ordinário;24/07/2026 09:42:25
0000944-06.2026.5.12.0010;Recebido Por Distribuição - Sorteio;BRUSQUE;1ª VARA DO TRABALHO DE BRUSQUE;Ação Trabalhista - Rito Ordinário;24/07/2026 09:43:39
0001608-80.2026.5.12.0028;Recebido Por Distribuição - Sorteio;JOINVILLE;3ª VARA DO TRABALHO DE JOINVILLE;Produção Antecipada da Prova;24/07/2026 09:49:11
0000856-89.2026.5.12.0002;Recebido Por Distribuição - Sorteio;BLUMENAU;1ª VARA DO TRABALHO DE BLUMENAU;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:49:43
0001641-09.2026.5.12.0016;Recebido Por Distribuição - Sorteio;JOINVILLE;2ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 09:50:52
0000883-06.2026.5.12.0024;Recebido Por Distribuição - Sorteio;SAO BENTO DO SUL;VARA DO TRABALHO DE SÃO BENTO DO SUL;Ação Trabalhista - Rito Ordinário;24/07/2026 09:53:26
0000803-51.2026.5.12.0021;Recebido Por Distribuição - Sorteio;CANOINHAS;VARA DO TRABALHO DE CANOINHAS;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:54:00
0001268-96.2026.5.12.0009;Recebido Por Distribuição - Sorteio;CHAPECO;1ª VARA DO TRABALHO DE CHAPECÓ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:54:09
0001267-61.2026.5.12.0058;Recebido Por Distribuição - Sorteio;CHAPECO;4ª VARA DO TRABALHO DE CHAPECÓ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:55:05
0000914-87.2026.5.12.0036;Recebido Por Distribuição - Sorteio;FLORIANOPOLIS;6ª VARA DO TRABALHO DE FLORIANÓPOLIS;Ação Trabalhista - Rito Ordinário;24/07/2026 09:55:55
0001244-30.2026.5.12.0054;Recebido Por Distribuição - Sorteio;SAO JOSE;3ª VARA DO TRABALHO SÃO JOSÉ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:56:19
0000804-36.2026.5.12.0021;Recebido Por Distribuição - Sorteio;CANOINHAS;VARA DO TRABALHO DE CANOINHAS;Ação Trabalhista - Rito Ordinário;24/07/2026 09:56:21
0001321-81.2026.5.12.0040;Recebido Por Distribuição - Sorteio;BALNEARIO CAMBORIU;1ª VARA DO TRABALHO DE BALNEÁRIO CAMBORIÚ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 09:56:52
0001745-71.2026.5.12.0025;Recebido Por Distribuição - Sorteio;XANXERE;VARA DO TRABALHO DE XANXERÊ;Ação Trabalhista - Rito Ordinário;24/07/2026 09:58:22
0001184-81.2026.5.12.0046;Recebido Por Distribuição - Sorteio;JARAGUA DO SUL;2ª VARA DO TRABALHO DE JARAGUÁ DO SUL;Cumprimento de Sentença de Ações Coletivas;24/07/2026 09:58:31
0001210-63.2026.5.12.0019;Recebido Por Distribuição - Sorteio;JARAGUA DO SUL;1ª VARA DO TRABALHO DE JARAGUÁ DO SUL;Homologação da Transação Extrajudicial;24/07/2026 09:58:50
0001224-23.2026.5.12.0027;Recebido Por Distribuição - Sorteio;CRICIUMA;2ª VARA DO TRABALHO DE CRICIÚMA;Ação Trabalhista - Rito Ordinário;24/07/2026 10:02:10
0001609-40.2026.5.12.0004;Recebido Por Distribuição - Sorteio;JOINVILLE;1ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 10:02:53
0000878-36.2026.5.12.0039;Recebido Por Distribuição - Sorteio;BLUMENAU;3ª VARA DO TRABALHO DE BLUMENAU;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:02:55
0001642-91.2026.5.12.0016;Recebido Por Distribuição - Sorteio;JOINVILLE;2ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:03:59
0001269-81.2026.5.12.0009;Recebido Por Distribuição - Sorteio;CHAPECO;1ª VARA DO TRABALHO DE CHAPECÓ;Ação Trabalhista - Rito Ordinário;24/07/2026 10:05:29
0001322-66.2026.5.12.0040;Recebido Por Distribuição - Sorteio;BALNEARIO CAMBORIU;1ª VARA DO TRABALHO DE BALNEÁRIO CAMBORIÚ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:06:39
0000943-97.2026.5.12.0017;Recebido Por Distribuição - Sorteio;MAFRA;VARA DO TRABALHO DE MAFRA;Ação Trabalhista - Rito Ordinário;24/07/2026 10:07:13
0000533-88.2026.5.12.0033;Recebido Por Distribuição - Sorteio;INDAIAL;VARA DO TRABALHO DE INDAIAL;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:10:28
0001609-65.2026.5.12.0028;Recebido Por Distribuição - Outros;JOINVILLE;3ª VARA DO TRABALHO DE JOINVILLE;Cumprimento de sentença;24/07/2026 10:13:55
0001900-78.2026.5.12.0056;Recebido Por Distribuição - Sorteio;NAVEGANTES;VARA DO TRABALHO DE NAVEGANTES;Ação Trabalhista - Rito Ordinário;24/07/2026 10:16:54
0001643-76.2026.5.12.0016;Recebido Por Distribuição - Sorteio;JOINVILLE;2ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 10:17:10
0001257-26.2026.5.12.0055;Recebido Por Distribuição - Sorteio;CRICIUMA;3ª VARA DO TRABALHO DE CRICIÚMA;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:20:43
0001605-22.2026.5.12.0030;Recebido Por Distribuição - Sorteio;JOINVILLE;4ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:21:50
0000879-21.2026.5.12.0039;Recebido Por Distribuição - Sorteio;BLUMENAU;3ª VARA DO TRABALHO DE BLUMENAU;Ação Trabalhista - Rito Ordinário;24/07/2026 10:22:18
0001636-79.2026.5.12.0050;Recebido Por Distribuição - Sorteio;JOINVILLE;5ª VARA DO TRABALHO DE JOINVILLE;Homologação da Transação Extrajudicial;24/07/2026 10:23:36
0001231-27.2026.5.12.0023;Recebido Por Distribuição - Sorteio;ARARANGUA;VARA DO TRABALHO DE ARARANGUÁ;Ação Trabalhista - Rito Ordinário;24/07/2026 10:24:01
0001346-79.2026.5.12.0045;Recebido Por Distribuição - Sorteio;BALNEARIO CAMBORIU;2ª VARA DO TRABALHO DE BALNEÁRIO CAMBORIÚ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:24:58
0002501-66.2026.5.12.0062;Recebido Por Distribuição - Sorteio;ITAPEMA;VARA DO TRABALHO DE ITAPEMA;Ação Trabalhista - Rito Ordinário;24/07/2026 10:25:05
0001606-07.2026.5.12.0030;Recebido Por Distribuição - Sorteio;JOINVILLE;4ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:29:31
0000880-06.2026.5.12.0039;Recebido Por Distribuição - Sorteio;BLUMENAU;3ª VARA DO TRABALHO DE BLUMENAU;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:29:54
0001901-63.2026.5.12.0056;Recebido Por Distribuição - Sorteio;NAVEGANTES;VARA DO TRABALHO DE NAVEGANTES;Ação Trabalhista - Rito Ordinário;24/07/2026 10:32:44
0001764-31.2026.5.12.0008;Recebido Por Distribuição - Sorteio;CONCORDIA;VARA DO TRABALHO DE CONCÓRDIA;Ação Trabalhista - Rito Ordinário;24/07/2026 10:33:19
0001304-59.2026.5.12.0003;Recebido Por Distribuição - Outros;CRICIUMA;1ª VARA DO TRABALHO DE CRICIÚMA;Embargos de Terceiro Cível;24/07/2026 10:33:20
0002502-51.2026.5.12.0062;Recebido Por Distribuição - Sorteio;ITAPEMA;VARA DO TRABALHO DE ITAPEMA;Ação Trabalhista - Rito Ordinário;24/07/2026 10:33:51
0000615-92.2026.5.12.0042;Recebido Por Distribuição - Sorteio;CURITIBANOS;VARA DO TRABALHO DE CURITIBANOS;Ação de Cumprimento;24/07/2026 10:35:52
0001610-25.2026.5.12.0004;Recebido Por Distribuição - Sorteio;JOINVILLE;1ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 10:36:27
0001611-10.2026.5.12.0004;Recebido Por Distribuição - Sorteio;JOINVILLE;1ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 10:37:43
0001258-11.2026.5.12.0055;Recebido Por Distribuição - Sorteio;CRICIUMA;3ª VARA DO TRABALHO DE CRICIÚMA;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:37:58
0001637-64.2026.5.12.0050;Recebido Por Distribuição - Sorteio;JOINVILLE;5ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:38:26
0000861-63.2026.5.12.0018;Recebido Por Distribuição - Sorteio;BLUMENAU;2ª VARA DO TRABALHO DE BLUMENAU;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:39:19
0001268-46.2026.5.12.0058;Recebido Por Distribuição - Sorteio;CHAPECO;4ª VARA DO TRABALHO DE CHAPECÓ;Homologação da Transação Extrajudicial;24/07/2026 10:48:33
0001461-26.2026.5.12.0005;Recebido Por Distribuição - Outros;ITAJAI;1ª VARA DO TRABALHO DE ITAJAÍ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:50:28
0001638-49.2026.5.12.0050;Recebido Por Distribuição - Sorteio;JOINVILLE;5ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:51:48
0001297-59.2026.5.12.0038;Recebido Por Distribuição - Sorteio;CHAPECO;2ª VARA DO TRABALHO DE CHAPECÓ;Carta Precatória Cível;24/07/2026 10:55:01
0001462-11.2026.5.12.0005;Recebido Por Distribuição - Sorteio;ITAJAI;1ª VARA DO TRABALHO DE ITAJAÍ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:55:28
0000881-88.2026.5.12.0039;Recebido Por Distribuição - Outros;BLUMENAU;3ª VARA DO TRABALHO DE BLUMENAU;Consignação em Pagamento;24/07/2026 10:55:38
0001765-16.2026.5.12.0008;Recebido Por Distribuição - Sorteio;CONCORDIA;VARA DO TRABALHO DE CONCÓRDIA;Ação Trabalhista - Rito Ordinário;24/07/2026 10:55:44
0001277-86.2026.5.12.0032;Recebido Por Distribuição - Sorteio;SAO JOSE;2ª VARA DO TRABALHO SÃO JOSÉ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:56:42
0000939-33.2026.5.12.0026;Recebido Por Distribuição - Sorteio;FLORIANOPOLIS;3ª VARA DO TRABALHO DE FLORIANÓPOLIS;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:57:31
0001347-64.2026.5.12.0045;Recebido Por Distribuição - Sorteio;BALNEARIO CAMBORIU;2ª VARA DO TRABALHO DE BALNEÁRIO CAMBORIÚ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 10:59:15
0001523-15.2026.5.12.0022;Recebido Por Distribuição - Sorteio;ITAJAI;2ª VARA DO TRABALHO DE ITAJAÍ;Ação Trabalhista - Rito Ordinário;24/07/2026 11:02:28
0001185-66.2026.5.12.0046;Recebido Por Distribuição - Sorteio;JARAGUA DO SUL;2ª VARA DO TRABALHO DE JARAGUÁ DO SUL;Ação Trabalhista - Rito Ordinário;24/07/2026 11:02:31
0001610-50.2026.5.12.0028;Recebido Por Distribuição - Sorteio;JOINVILLE;3ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 11:02:58
0001037-64.2026.5.12.0043;Recebido Por Distribuição - Sorteio;IMBITUBA;VARA DO TRABALHO DE IMBITUBA;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:07:21
0001607-89.2026.5.12.0030;Recebido Por Distribuição - Sorteio;JOINVILLE;4ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 11:08:04
0001038-49.2026.5.12.0043;Recebido Por Distribuição - Sorteio;IMBITUBA;VARA DO TRABALHO DE IMBITUBA;Ação Trabalhista - Rito Ordinário;24/07/2026 11:09:11
0000845-77.2026.5.12.0061;Recebido Por Distribuição - Sorteio;BRUSQUE;2ª VARA DO TRABALHO DE BRUSQUE;Ação Trabalhista - Rito Ordinário;24/07/2026 11:10:19
0001298-44.2026.5.12.0038;Recebido Por Distribuição - Sorteio;CHAPECO;2ª VARA DO TRABALHO DE CHAPECÓ;Ação Trabalhista - Rito Ordinário;24/07/2026 11:10:59
0001186-51.2026.5.12.0046;Recebido Por Distribuição - Sorteio;JARAGUA DO SUL;2ª VARA DO TRABALHO DE JARAGUÁ DO SUL;Ação Trabalhista - Rito Ordinário;24/07/2026 11:11:53
0001768-12.2026.5.12.0059;Recebido Por Distribuição - Sorteio;PALHOCA;VARA DO TRABALHO DE PALHOÇA;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:12:43
0000805-21.2026.5.12.0021;Recebido Por Distribuição - Sorteio;CANOINHAS;VARA DO TRABALHO DE CANOINHAS;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:13:20
0000487-51.2026.5.12.0049;Recebido Por Distribuição - Sorteio;FRAIBURGO;VARA DO TRABALHO DE FRAIBURGO;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:18:13
0001497-39.2026.5.12.0047;Recebido Por Distribuição - Sorteio;ITAJAI;3ª VARA DO TRABALHO DE ITAJAÍ;Ação Trabalhista - Rito Ordinário;24/07/2026 11:18:44
0000867-19.2026.5.12.0035;Recebido Por Distribuição - Sorteio;FLORIANOPOLIS;5ª VARA DO TRABALHO DE FLORIANÓPOLIS;Ação Trabalhista - Rito Ordinário;24/07/2026 11:18:48
0001826-50.2026.5.12.0015;Recebido Por Distribuição - Sorteio;SAO MIGUEL DO OESTE;VARA DO TRABALHO DE SÃO MIGUEL DO OESTE;Ação Trabalhista - Rito Ordinário;24/07/2026 11:19:45
0000622-92.2026.5.12.0007;Recebido Por Distribuição - Sorteio;LAGES;1ª VARA DO TRABALHO DE LAGES;Ação Trabalhista - Rito Ordinário;24/07/2026 11:21:10
0001498-24.2026.5.12.0047;Recebido Por Distribuição - Sorteio;ITAJAI;3ª VARA DO TRABALHO DE ITAJAÍ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:23:11
0000939-93.2026.5.12.0006;Recebido Por Distribuição - Sorteio;TUBARAO;1ª VARA DO TRABALHO DE TUBARÃO;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:24:51
0001270-66.2026.5.12.0009;Recebido Por Distribuição - Sorteio;CHAPECO;1ª VARA DO TRABALHO DE CHAPECÓ;Cumprimento de Sentença de Ações Coletivas;24/07/2026 11:26:51
0001241-80.2026.5.12.0020;Recebido Por Distribuição - Sorteio;VIDEIRA;VARA DO TRABALHO DE VIDEIRA;Homologação da Transação Extrajudicial;24/07/2026 11:28:00
0001105-96.2026.5.12.0048;Recebido Por Distribuição - Sorteio;RIO DO SUL;2ª VARA DO TRABALHO DE RIO DO SUL;Ação Trabalhista - Rito Ordinário;24/07/2026 11:28:33
0001644-61.2026.5.12.0016;Recebido Por Distribuição - Sorteio;JOINVILLE;2ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:29:40
0001769-94.2026.5.12.0059;Recebido Por Distribuição - Sorteio;PALHOCA;VARA DO TRABALHO DE PALHOÇA;Carta Precatória Cível;24/07/2026 11:30:02
0001271-51.2026.5.12.0009;Recebido Por Distribuição - Sorteio;CHAPECO;1ª VARA DO TRABALHO DE CHAPECÓ;Ação Trabalhista - Rito Ordinário;24/07/2026 11:30:28
0001187-36.2026.5.12.0046;Recebido Por Distribuição - Sorteio;JARAGUA DO SUL;2ª VARA DO TRABALHO DE JARAGUÁ DO SUL;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:31:38
0001256-16.2026.5.12.0031;Recebido Por Distribuição - Sorteio;SAO JOSE;1ª VARA DO TRABALHO SÃO JOSÉ;Ação Trabalhista - Rito Ordinário;24/07/2026 11:34:37
0001299-29.2026.5.12.0038;Recebido Por Distribuição - Sorteio;CHAPECO;2ª VARA DO TRABALHO DE CHAPECÓ;Homologação da Transação Extrajudicial;24/07/2026 11:34:48
0001766-98.2026.5.12.0008;Recebido Por Distribuição - Sorteio;CONCORDIA;VARA DO TRABALHO DE CONCÓRDIA;Ação Trabalhista - Rito Ordinário;24/07/2026 11:34:58
0001902-48.2026.5.12.0056;Recebido Por Distribuição - Sorteio;NAVEGANTES;VARA DO TRABALHO DE NAVEGANTES;Carta Precatória Cível;24/07/2026 11:36:07
0001083-46.2026.5.12.0013;Recebido Por Distribuição - Sorteio;CACADOR;VARA DO TRABALHO DE CAÇADOR;Homologação da Transação Extrajudicial;24/07/2026 11:39:21
0000599-11.2026.5.12.0052;Recebido Por Distribuição - Sorteio;TIMBO;VARA DO TRABALHO DE TIMBÓ;Homologação da Transação Extrajudicial;24/07/2026 11:39:28
0001598-11.2026.5.12.0004;Restituído Por Redistribuição;JOINVILLE;1ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 11:39:37
0001598-11.2026.5.12.0004;Recebido Por Redistribuição - Sorteio;JOINVILLE;5ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 11:39:37
0000915-41.2026.5.12.0014;Recebido Por Distribuição - Sorteio;FLORIANOPOLIS;2ª VARA DO TRABALHO DE FLORIANÓPOLIS;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:39:50
0001746-56.2026.5.12.0025;Recebido Por Distribuição - Sorteio;XANXERE;VARA DO TRABALHO DE XANXERÊ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:40:13
0001639-34.2026.5.12.0050;Recebido Por Distribuição - Sorteio;JOINVILLE;5ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 11:41:29
0001243-45.2026.5.12.0054;Recebido Por Redistribuição - Sorteio;SAO JOSE;2ª VARA DO TRABALHO SÃO JOSÉ;Ação Trabalhista - Rito Ordinário;24/07/2026 11:42:25
0001243-45.2026.5.12.0054;Restituído Por Redistribuição;SAO JOSE;3ª VARA DO TRABALHO SÃO JOSÉ;Ação Trabalhista - Rito Ordinário;24/07/2026 11:42:25
0000623-77.2026.5.12.0007;Recebido Por Distribuição - Sorteio;LAGES;1ª VARA DO TRABALHO DE LAGES;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:43:39
0001348-49.2026.5.12.0045;Recebido Por Distribuição - Sorteio;BALNEARIO CAMBORIU;2ª VARA DO TRABALHO DE BALNEÁRIO CAMBORIÚ;Ação Trabalhista - Rito Sumaríssimo;24/07/2026 11:44:27
0000862-48.2026.5.12.0018;Recebido Por Distribuição - Sorteio;BLUMENAU;2ª VARA DO TRABALHO DE BLUMENAU;Consignação em Pagamento;24/07/2026 11:45:46
0001272-36.2026.5.12.0009;Recebido Por Distribuição - Sorteio;CHAPECO;1ª VARA DO TRABALHO DE CHAPECÓ;Ação Trabalhista - Rito Ordinário;24/07/2026 11:45:49
0000940-18.2026.5.12.0026;Recebido Por Distribuição - Sorteio;FLORIANOPOLIS;3ª VARA DO TRABALHO DE FLORIANÓPOLIS;Protesto;24/07/2026 11:46:52
0001611-35.2026.5.12.0028;Recebido Por Distribuição - Outros;JOINVILLE;3ª VARA DO TRABALHO DE JOINVILLE;Ação Trabalhista - Rito Ordinário;24/07/2026 11:52:26
0000944-82.2026.5.12.0017;Recebido Por Distribuição - Sorteio;MAFRA;VARA DO TRABALHO DE MAFRA;Ação Trabalhista - Rito Ordinário;24/07/2026 11:52:36
